Import Date,PO Number,Item Name,Brand Name,Size,Order Qty
3/10/2022,DEV REQUEST,NB CR M/W574,NB,M:4-8.5/W:5.5-10,10
3/10/2022,DEV REQUEST,NB CR M/W574,NB,M:4-8.5/W:5.5-10,10
3/10/2022,DEV REQUEST,NB CR M/W574,NB,M:4-8.5/W:5.5-10,10
3/10/2022,DEV REQUEST,NB CR M/W574,NB,M:4-8.5/W:5.5-10,10
3/10/2022,DEV REQUEST,NB CR M/W574,NB,M:4-8.5/W:5.5-10,10
3/10/2022,DEV REQUEST,NB CR M/W574,NB,M:4-8.5/W:5.5-10,10
3/10/2022,DEV REQUEST,NB CR M/W574,NB,M:4-8.5/W:5.5-10,10
3/10/2022,DEV-LIEU-2022-03-10,Outsole evoSPEED 360.5 FG#FB1010,Puma,8-8.5,5
3/10/2022,DEV-LIEU-2022-03-10,Outsole evoSPEED 360.5 FG#FB1010,Puma,8-8.5,5
3/10/2022,SAMPLE:  FMVN-21092202,Outsole Pace Mx SG.1.2 #FB1066,Puma,8.5,3
3/10/2022,SAMPLE:  FMVN-21092202,Outsole Pace Mx SG.1.2 #FB1066,Puma,7.5,13
3/10/2022,SAMPLE:  FMVN-21092202,Outsole Puma PACE #FB1065,Puma,8.5,20
3/10/2022,Sample ENR220310001,Outsole Tekela HG #NSM-THG01,,9.5-10,4
3/10/2022,SAMPLE: 80087545+80087673,Outsole Ultra FG #FB1106 P3,Puma,8-8.5,20
3/10/2022,SAMPLE: 80087545+80087673,Outsole Ultra FG #FB1106 P3,Puma,8-8.5,20
3/10/2022,SAMPLE: 80087545+80087673,Outsole Ultra FG #FB1106 P3,Puma,8-8.5,20
3/10/2022,SAMPLE: 80087545+80087673,Outsole Ultra FG #FB1106 P3,Puma,8-8.5,20
3/10/2022,SAMPLE: 80087545+80087673,Outsole Ultra FG Jr #FB1107,Puma,3-3.5,20
3/10/2022,SAMPLE: 80087545+80087673,Outsole Ultra FG Jr #FB1107,Puma,3-3.5,20
3/10/2022,A-FRA220310,PANEL ULTRA 4D #AD30832,Adidas,8-9,6
3/10/2022,SAMPLE: B3ZX22030228(C-YY2DB-220308-804)/AM220304-,Plate Velosamba #AD-45015,Adidas,8.5-9,5
3/10/2022,B3ZX22030334(C-YY2DB-220310-820)/PA220309-058Q,Shank (Rod) Adizero SUB 2 #AD-53755,Adidas,9.5-10.5,2
3/10/2022,SAMPLE: B3ZX22030228(C-YY2DB-220308-804)/YK220307-,Torsion Bar Solar Boost #AD-47694,Adidas,5-6,7
3/10/2022,SAMPLE: B3ZX22030228(C-YY2DB-220308-804)/YK220307-,Torsion Bar Solar Boost #AD-47694,Adidas,8-9,4
3/10/2022,SAMPLE: B3ZX22030228(C-YY2DB-220308-804)/IK220307-,Torsion Bar Solar Boost #AD-47694,Adidas,8-9,15
3/9/2022,SAMPLE: FRAVNU220006+07,Heel Counter C4003R,Adidas,No.4(8-9),400
3/9/2022,SAMPLE: FRAVNU220006+07,Heel Counter C4003R,Adidas,No.5(9.5-10.5),200
3/9/2022,SAMPLE: FRAVNU220006+07,Heel Counter C4003R,Adidas,No.3(6.5-7.5),200
3/9/2022,SAMPLE: FRAVNU220006+07,Heel Counter C4003R,Adidas,No.2(5-6),400
3/9/2022,SAMPLE: A-FRA220308,Heelcap Ultra 4D #AD30832,Adidas,8-9,8
3/9/2022,Sample VDM2022 0307-48-19;20;21,Insole Board Speed Board Dual Density #ON048,,9.5,1
3/9/2022,Sample VDM2022 0307-48-19;20;21,Insole Board Speed Board Dual Density #ON048,,9.5,1
3/9/2022,Sample VDM2022 0307-48-19;20;21,Insole Board Speed Board Dual Density #ON048,,9.5,1
3/9/2022,SAMPLE: A-FRA220307,Midsole Shift #61086,Adidas,8.5,30
3/9/2022,SAMPLE: B3ZX22030267(C-YY2DB-220309-805)/AA220308-,Outsole Adizero LJ #AD-30569,Adidas,9-10,1
3/9/2022,VDM_2022/02/19,Outsole Future MG #FB1095,Puma,8-8.5,13
3/9/2022,FMVN-22012204,Outsole Future MG Jr #FB1096,Puma,3-3.5,15
3/9/2022,FMVN-22012204,Outsole Future MG Jr #FB1096,Puma,3-3.5,78
3/9/2022,VDM_2022/02/19,Outsole Future MG Jr #FB1096,Puma,3-3.5,44
3/9/2022,SAMPLE:  FMVN-21092202,Outsole Puma PACE #FB1065,Puma,9.5,45
3/9/2022,SAMPLE: A-FRA220304,Panel EQ19 RUN #55178,Adidas,8-8.5,21
3/9/2022,SAMPLE: A-FRA220304,Panel EQ19 RUN #55178,Adidas,8-8.5,21
3/9/2022,SAMPLE: A-FRA220304,Panel EQ19 RUN #55178,Adidas,5-5.5,20
3/9/2022,SAMPLE: A-FRA220304,Panel EQ19 RUN #55178,Adidas,8-8.5,22
3/9/2022,SAMPLE: A-FRA220304,Panel EQ19 RUN #55178,Adidas,5-5.5,50
3/9/2022,SAMPLE: A-FRA220304,Panel EQ19 RUN #55178,Adidas,8-8.5,20
3/9/2022,SAMPLE: A-FRA220304,Panel EQ19 RUN #55178,Adidas,5-5.5,45
3/9/2022,SAMPLE: A-FRA220304,Panel EQ19 RUN #55178,Adidas,8-8.5,20
3/9/2022,SAMPLE: A-FRA220304,Panel EQ19 RUN #55178,Adidas,5-5.5,20
3/9/2022,SAMPLE: A-FRA220304,Panel EQ19 RUN #55178,Adidas,8-8.5,20
3/9/2022,SAMPLE: A-FRA220308,PANEL ULTRA 4D #AD30832,Adidas,8-9,12
3/9/2022,FRA220212,PANEL ULTRA 4D #AD30832,Adidas,8-9,12
3/9/2022,SAMPLE: PT22020003PH,Shank Deviate 2 #JO1162,Puma,6-7,27
3/9/2022,SAMPLE: PT22020003PH,Shank Deviate 2 #JO1162,Puma,9-10,27
3/9/2022,SAMPLE: PT22020003PH,Shank Deviate 2 #JO1162,Puma,13.5-14.5,9
3/9/2022,SAMPLE: PT22020003PH,Shank Deviate 2 #JO1162,Puma,7.5-8.5,27
3/9/2022,SAMPLE: PT22020003PH,Shank Deviate 2 #JO1162,Puma,12-13,18
3/9/2022,SAMPLE: PT22020003PH,Shank Deviate 2 #JO1162,Puma,10.5-11.5,18
3/9/2022,SAMPLE: B3ZX22030228(C-YY2DB-220308-804)/DA220307-,Torsion Bar Adizero Pro V2 #AD-52582,Adidas,8.5-9,1
3/9/2022,SAMPLE: FRAVNB220006+07,Torsion Bar Adizero Pro V2 #AD-52582,Adidas,8.5-9,20
3/8/2022,SAMPLE: FMVN-22030201,Heel Counter TS030,Puma,No.4(7.5-8.5),129
3/8/2022,SAMPLE: FMVN-22030201,Heel Counter TS030,Puma,No.6(10.5-11.5),39
3/8/2022,SAMPLE: FMVN-22030201,Heel Counter TS030,Puma,No.5(9-10),80
3/8/2022,SAMPLE: FMVN-22030201,Heel Counter TS030,Puma,No.1(3-4),40
3/8/2022,SAMPLE: FMVN-22030201,Heel Counter TS030,Puma,No.7(12-13),26
3/8/2022,SAMPLE: FMVN-22030201,Heel Counter TS030,Puma,No.2(4.5-5.5),30
3/8/2022,SAMPLE: FMVN-22030201,Heel Counter TS030,Puma,No.3(6-7),59
3/8/2022,Sample LAN220307-006-FRAMAS /PHOTO+CFM SS23,Heel stabilizer Carbon Cat #MD1058,Puma,7.5-8.5,50
3/8/2022,DEV REQUEST,NB CR M/W574,NB,M:4-8.5/W:5.5-10,20
3/8/2022,YIIY000152FC/C-YY2DA     -220307-027,Outsole Adizero TJ #AD-30571,Adidas,7.5-8.5,33
3/8/2022,Sample 8000026303/D-ROS10208 FC SMS SS23,Outsole Agility SG#42663,Adidas,8.5,5
3/8/2022,Sample 8000026303/D-ROS10229 FC SMS SS23,Outsole Agility SG#42663,Adidas,8.5,13
3/8/2022,Sample ENR2203080007/ENR2203080006,Outsole Furon 6 FG #PFG002,NB,9.5-10,3
3/8/2022,Sample ENR2203080007/ENR2203080006,Outsole Furon 6 FG #PFG002,NB,9.5-10,1
3/8/2022,Sample ENR2203080007/ENR2203080006,Outsole Furon 6 FG #PFG002,NB,7.5-8,3
3/8/2022,Sample ENR2203080007/ENR2203080006,Outsole Furon 6 FG #PFG002,NB,10.5-11,4
3/8/2022,Sample 6000037315/HQ3961/S2T FW22 2nd,Outsole Originals Stan Smith Loop #AD-56914,Adidas,10.5,25
3/8/2022,Sample 6000037315/HQ3961/S2T FW22 2nd,Outsole Originals Stan Smith Loop #AD-56914,Adidas,9.5,25
3/8/2022,Sample 6000037315/HQ3961/S2T FW22 2nd,Outsole Originals Stan Smith Loop #AD-56914,Adidas,8.5,1
3/8/2022,Sample 6000037315/HQ3961/S2T FW22 2nd,Outsole Originals Stan Smith Loop #AD-56914,Adidas,5.5,25
3/8/2022,Sample 6000037315/HQ3961/S2T FW22 2nd,Outsole Originals Stan Smith Loop #AD-56914,Adidas,6.5,25
3/8/2022,Sample 6000037315/HQ3961/S2T FW22 2nd,Outsole Originals Stan Smith Loop #AD-56914,Adidas,11.5,25
3/8/2022,Sample 6000037315/HQ3961/S2T FW22 2nd,Outsole Originals Stan Smith Loop #AD-56914,Adidas,13.5,15
3/8/2022,Sample 6000037315/HQ3961/S2T FW22 2nd,Outsole Originals Stan Smith Loop #AD-56914,Adidas,7.5,25
3/8/2022,Sample 6000037315/HQ3961/S2T FW22 2nd,Outsole Originals Stan Smith Loop #AD-56914,Adidas,12.5,15
3/8/2022,Sample 6000037315/HQ3961/S2T FW22 2nd,Outsole Originals Stan Smith Loop #AD-56914,Adidas,4.5,25
3/8/2022,DEV REQUEST,Outsole Tekela 4 FG #PFG004,NB,10.5-11,50
3/8/2022,Sample TAX-LY20220301769/J030029867 MCS FW22,Shank insert Yeezy Boost 350V2 #AD-927,Adidas,11.5,3
3/8/2022,Sample TAX-LY20220301769/J030029867 MCS FW22,Shank insert Yeezy Boost 350V2 #AD-927,Adidas,8.5,3
3/7/2022,FRA211227,Heelcap Ultra 4D #AD30832,Adidas,8-9,15
3/7/2022,SAMPLE: B3ZX22030173(C-YY2DB-220304-828)/DS220304-,Insole Board X20 FG #11046,Adidas,8.5,6
3/7/2022,SAMPLE: B3ZX22030173(C-YY2DB-220304-828)/DS220304-,Insole Board X20 FG #11046,Adidas,8.5,3
3/7/2022,SAMPLE: B3ZX22030173(C-YY2DB-220304-828)/DS220304-,Insole Board X20 FG #11046,Adidas,8.5,3
3/7/2022,SAMPLE: B3ZX22030173(C-YY2DB-220304-828)/DS220304-,Insole Board X20 FG #11046,Adidas,8.5,6
3/7/2022,SAMPLE: PUMA_2022/03/07,Outsole Future MG #FB1095,Puma,10-10.5,4
3/7/2022,SAMPLE: PUMA_2022/03/07,Outsole Future MG #FB1095,Puma,6-6.5,4
3/7/2022,SAMPLE: PUMA_2022/03/07,Outsole Future MG #FB1095,Puma,8-8.5,4
3/7/2022,SAMPLE: PUMA_2022/03/07,Outsole FW20 Puma Future 2.0 #FB1064,Puma,8,5
3/7/2022,Sample ENR2203030012 ( giao kho PT),Outsole Tekela 4 FG #PFG004,NB,9.5-10,8
3/7/2022,Sample ENR2203030012 ( giao kho PT),Outsole Tekela 4 FG #PFG004,NB,10.5-11,8
3/7/2022,Sample ENR2203030012 ( giao kho PT),Outsole Tekela 4 FG #PFG004,NB,4.5-5,6
3/7/2022,Sample ENR2203030012 ( giao kho PT),Outsole Tekela 4 FG #PFG004,NB,5.5-6,6
3/7/2022,Sample ENR2203030012 ( giao kho PT),Outsole Tekela 4 FG #PFG004,NB,8.5-9,10
3/7/2022,Sample ENR2203030012 ( giao kho PT),Outsole Tekela 4 FG #PFG004,NB,7.5-8,8
3/7/2022,Sample ENR2203030012 ( giao kho PT),Outsole Tekela 4 FG #PFG004,NB,6.5-7,6
3/7/2022,Sample ENR2203030012 ( giao kho PT),Outsole Tekela 4 FG #PFG004,NB,12.5-13,6
3/7/2022,Sample ENR2203030012 ( giao kho PT),Outsole Tekela 4 FG #PFG004,NB,11.5-12,8
3/7/2022,SAMPLE: FMVN-22021001-3,Outsole Ultra FG #FB1106 P4,Puma,8-8.5,5
3/7/2022,FRA211227,PANEL ULTRA 4D #AD30832,Adidas,8-9,15
3/7/2022,SAMPLE: FMPC20220304-1,Shank Deviate 2 #JO1162,Puma,7.5-8.5,25
3/7/2022,SAMPLE: B3ZX22030046(C-YY2DB-220302-806)/AK220301-,Torsion Bar Solar Boost #AD-47694,Adidas,8-9,1
3/7/2022,SAMPLE: B3ZX22030182(C-YY2DB-220307-802),Torsion Bar Solar Boost #AD-47694,Adidas,5-6,9
3/7/2022,SAMPLE: B3ZX22030182(C-YY2DB-220307-802)/CA220223-,Torsion Bar Solar Boost #AD-47694,Adidas,8-9,9
3/7/2022,Sample ENR2203050001,TPU Lateral & Medial #BBKLV3,NB,9.5-11,33
3/7/2022,Sample ENR2203050001,TPU Lateral & Medial #BBKLV3,NB,9.5-11,33
3/5/2022,Sample FRAMAS-SS23-0403-MCS-AD/CR2 SS23,Banadage MTBR Adilette #61679,Adidas,9,35
3/5/2022,TAX-LY20220300592,Heel Counter C4003R,Adidas,No.2(5-6),57
3/5/2022,TAX-LY20220300828,Heel Counter C4003R,Adidas,No.2(5-6),228
3/5/2022,Sample PRB20220304/FC SMS SS23,Outsole Agility SG#42663,Adidas,8.5,5
3/5/2022,Sample PRB20220304/FC SMS SS23,Outsole Agility SG#42663,Adidas,8.5,13
3/5/2022,Sample PRB20220304/FC SMS SS23,Outsole Agility SG#42663,Adidas,8.5,4
3/5/2022,Sample FRAMAS-SS23-0403-MCS-AD/CR2 SS23,Outsole MTBR Adilette #61681,Adidas,9,35
3/4/2022,Sample AOS-FRVN-211119-01/CS2/CS3 Internal officia,Heelcap Lego Vintro Boot C #59052-HC,Adidas,10K-10.5K/2.5K-3.5K,21
3/4/2022,Sample AOS-FRVN-211119-01/CS2/CS3 Internal officia,Heelcap Lego Vintro Boot C #59052-HC,Adidas,11K-12K/12.5K-13.5K,36
3/4/2022,Sample AOS-FRVN-211119-01/CS2/CS3 Internal officia,Heelcap Lego Vintro Boot I #58810-HC,Adidas,4.5K-5.5K/6K-7K,31
3/4/2022,Sample AOS-FRVN-211119-01/CS2/CS3 Internal officia,Heelcap Lego Vintro Boot I #58810-HC,Adidas,3K-4K/9K-9.5K,32
3/4/2022,SAMPLE ENR2203030004,Outsole Furon 3 FG #NSM-FFG02,NB,9.5-10,1
3/4/2022,SAMPLE ENR2203030009/ENR2203030011,Outsole Furon 6 FG #PFG002,NB,9.5-10,3
3/4/2022,SAMPLE ENR2203030009/ENR2203030011,Outsole Tekela 4 FG #PFG004,NB,9.5-10,3
3/4/2022,SAMPLE ENR2203030005/ENR2203030007,Outsole Tekela FG #NSM-TFG01,NB,9.5-10,6
3/4/2022,Sample AOS-FRVN-211119-01/CS2/CS3 Internal officia,Puller Lego Vintro Boot C #59052-PU,Adidas,10K-12.5K/13K-2.5,78
3/4/2022,Sample AOS-FRVN-211119-01/CS2/CS3 Internal officia,Puller Lego Vintro Boot I #58810-PU,Adidas,3K-6.5K/7K-9.5K,84
3/4/2022,sample ENR2203040011,Shank BB2WXYV3,NB,3.5-6,4
3/4/2022,SAMPLE: FRAVNB210044,Torsion Bar Solar boost Glide ST #AD-32573,Adidas,5-6,2
3/4/2022,YIIL057961FV/C-TG2S4     -220303-031,TPU Upper single density Ultra boost ST #AD-39031SD,,3.5-4.5,10
3/4/2022,YIIL057961FV/C-TG2S4     -220303-031,TPU Upper single density Ultra boost ST #AD-39031SD,,9.5-10.5,8
3/4/2022,YIIL057961FV/C-TG2S4     -220303-031,TPU Upper single density Ultra boost ST #AD-39031SD,,8-9,8
3/4/2022,YIIL057961FV/C-TG2S4     -220303-031,TPU Upper single density Ultra boost ST #AD-39031SD,,12.5-13.5,6
3/4/2022,YIIL057961FV/C-TG2S4     -220303-031,TPU Upper single density Ultra boost ST #AD-39031SD,,6.5-7.5,8
3/4/2022,YIIL057961FV/C-TG2S4     -220303-031,TPU Upper single density Ultra boost ST #AD-39031SD,,5-6,20
3/4/2022,YIIL057961FV/C-TG2S4     -220303-031,TPU Upper single density Ultra boost ST #AD-39031SD,,11-12,8
3/3/2022,DEV-TAI-2022-03-03,Foot bed Climacool Vento #54551,Adidas,6-6.5,40
3/3/2022,SAMPLE: B3ZX22020443(C-YY2DB-220225-810)/CA220224-,Outsole Adizero LJ #AD-30569,Adidas,9-10,9
3/3/2022,SAMPLE: B3ZX22020443(C-YY2DB-220225-810)/IA220224-,Outsole Adizero LJ #AD-30569,Adidas,9-10,26
3/3/2022,SAMPLE: B3ZX22020394?C-YY2DB-220224-808?/CA220222-,Outsole Adizero TJ #AD-30571,Adidas,7.5-8.5,9
3/3/2022,Sample ENR2202280024,Outsole AG02 #NSM-AG02(TD),NB,9.5-10,3
3/3/2022,Sample 8000025789/D-ROS70066 CR2 SS23,Outsole Generic NMZ/X P2/P3 MG Jr #21316,Adidas,3-3.5,2
3/3/2022,SAMPLE: YIIW003436FC(C-Y2SWM-220117-002),Outsole Olympic Plate #AD-06636,,8-8.5,3
3/3/2022,SAMPLE: YIIW003436FC(C-Y2SWM-220117-002),Outsole Olympic Plate #AD-06636,,8-8.5,3
3/3/2022,Sample 6000037315/HQ3961/S2T FW22,Outsole Originals Stan Smith Loop #AD-56914,Adidas,10.5,25
3/3/2022,Sample 6000037315/HQ3961/S2T FW22,Outsole Originals Stan Smith Loop #AD-56914,Adidas,8.5,1
3/3/2022,Sample 6000037315/HQ3961/S2T FW22,Outsole Originals Stan Smith Loop #AD-56914,Adidas,9.5,25
3/3/2022,Sample 6000037315/HQ3961/S2T FW22,Outsole Originals Stan Smith Loop #AD-56914,Adidas,6.5,25
3/3/2022,Sample 6000037315/HQ3961/S2T FW22,Outsole Originals Stan Smith Loop #AD-56914,Adidas,11.5,25
3/3/2022,Sample 6000037315/HQ3961/S2T FW22,Outsole Originals Stan Smith Loop #AD-56914,Adidas,5.5,25
3/3/2022,Sample 6000037315/HQ3961/S2T FW22,Outsole Originals Stan Smith Loop #AD-56914,Adidas,4.5,25
3/3/2022,Sample 6000037315/HQ3961/S2T FW22,Outsole Originals Stan Smith Loop #AD-56914,Adidas,12.5,15
3/3/2022,Sample 6000037315/HQ3961/S2T FW22,Outsole Originals Stan Smith Loop #AD-56914,Adidas,7.5,25
3/3/2022,Sample 6000037315/HQ3961/S2T FW22,Outsole Originals Stan Smith Loop #AD-56914,Adidas,13.5,15
3/3/2022,SAMPLE: 80087389,Outsole Ultra FG Jr #FB1107,Puma,10K-10.5K,10
3/3/2022,SAMPLE: 80087389,Outsole Ultra FG Jr #FB1107,Puma,13K-13.5K,20
3/3/2022,SAMPLE: 80087389,Outsole Ultra FG Jr #FB1107,Puma,11K-11.5K,20
3/3/2022,SAMPLE: 80087389,Outsole Ultra FG Jr #FB1107,Puma,12K-12.5K,10
3/3/2022,SAMPLE: B3ZX22030100(C-YY2DB-220303-810)/AM220228-,Plate Velosamba #AD-45015,Adidas,8.5-9,6
3/3/2022,SAMPLE: B3ZX22030100(C-YY2DB-220303-810)/AA220303-,Torsion Bar Adizero Pro V2 #AD-52582,Adidas,8.5-9,2
3/3/2022,SAMPLE: B3ZX22030100(C-YY2DB-220303-810)/DA220226-,Torsion Bar Adizero Pro V2 #AD-52582,Adidas,8.5-9,1
3/2/2022,SAMPLE: FMVN-22030105,Outsole Evo Speed 5 NG FG J´s#FB1017,Puma,3-3.5,30
3/2/2022,SAMPLE: FMVN-22030105,Outsole evoSPEED 360.5 FG#FB1010,Puma,8-8.5,41
3/2/2022,SAMPLE: FMVN-22030105,Outsole Future MG #FB1095,Puma,8-8.5,3
3/2/2022,A-FRA211227-P1,PANEL ULTRA 4D #AD30832,Adidas,8-9,15
3/2/2022,Sample TAX-LY20220300274/HQ7045/ MCS FW22,Shank insert Yeezy Boost 350V2 #AD-927,Adidas,8.5,10
3/2/2022,Sample TAX-LY20220300328/HQ7045/ CS1 FW22,Shank insert Yeezy Boost 350V2 #AD-927,Adidas,8.5,5
3/2/2022,SAMPLE: B3ZX22030046(C-YY2DB-220302-806)/AA220302-,Torsion Bar Adizero Pro V2 #AD-52582,Adidas,8.5-9,1
3/2/2022,SAMPLE: B3ZX22020360(C-YY2DB-220223-826)/CA220222-,Torsion Bar Solar Boost #AD-47694,Adidas,5-6,9
3/2/2022,SAMPLE: FRAVNU220005,TPU Upper single density Ultra boost ST #AD-39031SD,,5-6,15
3/1/2022,YIIW004606FC/C-YY2SF     -220225-007,Insole Board X20 FG #11046,Adidas,8.5,36
3/1/2022,Sample ENR2202280010/ENR2202280030,Outsole #PHG001,NB,9.5-10,2
3/1/2022,Sample ENR2202280029,Outsole Furon 6 FG #PFG002,NB,9.5-10,16
3/1/2022,Sample ENR2202080017,Outsole Furon 6 FG #PFG002,NB,10.5-11,1
3/1/2022,Sample ENR2202280018,Outsole Tekela 4 FG #PFG004,NB,9.5-10,15
3/1/2022,Sample ENR2202280008,Outsole Tekela HG #NSM-THG01,,9.5-10,1
3/1/2022,Sample ENR2202280008,Outsole Tekela HG #NSM-THG01,,9.5-10,1
3/1/2022,DEV REQUEST,TPU Lateral & Medial #BBKLV3,NB,9.5-11,50
3/1/2022,DEV REQUEST,TPU Lateral & Medial #BBKLV3,NB,9.5-11,10
3/1/2022,DEV REQUEST,TPU Lateral & Medial #BBKLV3,NB,9.5-11,50
3/1/2022,DEV REQUEST,TPU Lateral & Medial #BBKLV3,NB,9.5-11,10
3/1/2022,DEV REQUEST,TPU Lateral & Medial #BBKLV3,NB,9.5-11,10
3/1/2022,DEV REQUEST,TPU Lateral & Medial #BBKLV3,NB,9.5-11,10
3/1/2022,DEV REQUEST,TPU Lateral & Medial #BBKLV3,NB,9.5-11,10
3/1/2022,DEV REQUEST,TPU Lateral & Medial #BBKLV3,NB,9.5-11,10
2/28/2022,Sample DEV THY_20220228_LEGO WINTERPLAY/Trial colo,Heelcap Lego Vintro Boot C #59052-HC,Adidas,11K-12K,10
2/28/2022,Sample FRVN220228-1=>8/MCS/TEST FW22,Heelcap Zenchill XXII #59701-HT,Adidas,5-6,35
2/28/2022,Sample FRVN220228-1=>8/MCS/TEST FW22,Heelcap Zenchill XXII #59701-HT,Adidas,8-9,35
2/28/2022,Sample FRVN220228-1=>8/MCS/TEST FW22,Heelcap Zenchill XXII #59701-HT,Adidas,5-6,35
2/28/2022,Sample FRVN220228-1=>8/MCS/TEST FW22,Heelcap Zenchill XXII #59701-HT,Adidas,8-9,35
2/28/2022,Sample FRVN220228-1=>8/MCS/TEST FW22,Heelcap Zenchill XXII #59701-HT,Adidas,5-6,35
2/28/2022,Sample FRVN220228-1=>8/MCS/TEST FW22,Heelcap Zenchill XXII #59701-HT,Adidas,8-9,35
2/28/2022,Sample FRVN220226-1=>19/CS2  FW22,Heelcap Zenchill XXII #59701-HT,Adidas,5-6,10
2/28/2022,Sample FRVN220226-1=>19/CS2  FW22,Heelcap Zenchill XXII #59701-HT,Adidas,9.5-10.5,10
2/28/2022,Sample FRVN220226-1=>19/CS2  FW22,Heelcap Zenchill XXII #59701-HT,Adidas,8-9,10
2/28/2022,Sample FRVN220226-1=>19/CS2  FW22,Heelcap Zenchill XXII #59701-HT,Adidas,3.5-4.5,10
2/28/2022,Sample FRVN220226-1=>19/CS2  FW22,Heelcap Zenchill XXII #59701-HT,Adidas,6.5-7.5,20
2/28/2022,Sample FRVN220226-1=>19/CS3  FW22,Heelcap Zenchill XXII #59701-HT,Adidas,9.5-10.5,10
2/28/2022,Sample FRVN220226-1=>19/CS3  FW22,Heelcap Zenchill XXII #59701-HT,Adidas,3.5-4.5,5
2/28/2022,Sample FRVN220226-1=>19/CS3  FW22,Heelcap Zenchill XXII #59701-HT,Adidas,8-9,15
2/28/2022,Sample FRVN220226-1=>19/CS3  FW22,Heelcap Zenchill XXII #59701-HT,Adidas,5-6,15
2/28/2022,Sample FRVN220226-1=>19/CS3  FW22,Heelcap Zenchill XXII #59701-HT,Adidas,6.5-7.5,5
2/28/2022,Sample FRVN220226-1=>19/CS3  FW22,Heelcap Zenchill XXII #59701-HT,Adidas,12.5-13.5,5
2/28/2022,Sample FRVN220226-1=>19/CS3  FW22,Heelcap Zenchill XXII #59701-HT,Adidas,11-12,10
2/28/2022,SAMPLE: B3ZX22020485(C-YY2DB-220228-804)/DA220226-,Midsole Blades Adizero SUB 2 #AD-53755,Adidas,8-9,2
2/28/2022,DEV REQUEST,Shank BB2WXYV3,NB,9.5-12,20
2/28/2022,SAMPLE: B3ZX22020485(C-YY2DB-220228-804)/DA220226-,Torsion Bar Adizero Pro V2 #AD-52582,Adidas,8.5-9,2
2/28/2022,DEV REQUEST,TPU BB2WXYV3,NB,9.5-10.5,20
2/25/2022,SAMPLE: FMVN-22022105,Heel Counter TS030,Puma,No.4(7.5-8.5),923
2/25/2022,SAMPLE: FMVN-22022105,Heel Counter TS030,Puma,No.1(3-4),115
2/25/2022,SAMPLE: FMVN-22022105,Heel Counter TS030,Puma,No.3(6-7),163
2/25/2022,SAMPLE: FMVN-22022105,Heel counter TS033,Puma,No.4(7.5-8.5),287
2/25/2022,SAMPLE: FMVN-22022105,Heel counter TS042,Puma,No.3(6-7),6
2/25/2022,SAMPLE: A-FRA220224,Heelcap Ultra 4D #AD30832,Adidas,8-9,20
2/25/2022,Sample ZTH22022318557/IND SS22,Outsole #ATC497,Puma,8.5,1
2/25/2022,Sample ZTH22022318663/IND SS22,Outsole #ATC497,Puma,8.5,3
2/25/2022,SAMPLE: A-FRA220224,PANEL ULTRA 4D #AD30832,Adidas,8-9,20
2/25/2022,DEV-TAI-2022.02.21,PANEL ULTRA 4D #AD30832,Adidas,8-9,30
2/25/2022,SAMPLE: FM220005,Shank Deviate 2 #JO1162,Puma,6-7,36
2/25/2022,SAMPLE: FM220005,Shank Deviate 2 #JO1162,Puma,7.5-8.5,164
2/25/2022,SAMPLE: FM220005,Shank Deviate 2 #JO1162,Puma,4.5-5.5,136
2/25/2022,SAMPLE: FM220005,Shank Deviate 2 #JO1162,Puma,9-10,38
2/25/2022,SAMPLE: FRAVNB220003+04+05,Torsion Bar Adizero Pro V2 #AD-52582,Adidas,12.5-13,1
2/25/2022,SAMPLE: FRAVNB220003+04+05,Torsion Bar Adizero Pro V2 #AD-52582,Adidas,13.5-14.5,1
2/25/2022,FK220127-005L,Torsion Bar Adizero Pro V2 #AD-52582,Adidas,10.5-11,1
2/25/2022,FK220127-005L,Torsion Bar Adizero Pro V2 #AD-52582,Adidas,5.5-6,1
2/25/2022,FK220127-005L,Torsion Bar Adizero Pro V2 #AD-52582,Adidas,11.5-12,1
2/25/2022,FK220127-005L,Torsion Bar Adizero Pro V2 #AD-52582,Adidas,12.5-13,2
2/25/2022,FK220127-005L,Torsion Bar Adizero Pro V2 #AD-52582,Adidas,6.5-7,1
2/25/2022,SAMPLE: B3ZX22020443(C-YY2DB -220225-810)/DA220224,Torsion Bar Adizero Pro V2 #AD-52582,Adidas,8.5-9,3
2/25/2022,SAMPLE: B3ZX22020443(C-YY2DB -220225-810)/DA220224,Torsion Bar Adizero Pro V2 #AD-52582,Adidas,8.5-9,2
2/25/2022,SAMPLE: FRAVNB220011,TPU Shank Base Line 1.0 #50062001,Reebok,M:11-12,3
2/25/2022,SAMPLE: FRAVNB220011,TPU Shank Base Line 1.0 #50062001,Reebok,M:6.5-7.5(W:8-9),3
2/25/2022,SAMPLE: FRAVNB220011,TPU Shank Base Line 1.0 #50062001,Reebok,M:8-9(W:9.5-10.5),4
2/24/2022,SAMPLE: VDM_2022/02/22,Heel Counter TS030,Puma,No.4(7.5-8.5),171
2/24/2022,SAMPLE: VDM_2022/02/22,Heel Counter TS030,Puma,No.3(6-7),30
2/24/2022,SAMPLE: VDM_2022/02/22,Heel counter TS033,Puma,No.4(7.5-8.5),1053
